subject,idna_subject,expiration_date,epoch,registrar
adtradr.com,adtradr.com,28-dec-2022,1672185600.0,Launchpad.com Inc.
adturtle.biz,adturtle.biz,27-jun-2022,1656288000.0,"eNom, LLC"
adtz.com,adtz.com,09-feb-2023,1675900800.0,"Amazon Registrar, Inc."
adultimate.net,adultimate.net,23-jun-2022,1655942400.0,"URL Solutions, Inc."
advaction.ru,advaction.ru,07-nov-2022,1667779200.0,RU-CENTER-RU
advariant.com,advariant.com,03-aug-2022,1659484800.0,Annulet LLC
adve.net,adve.net,08-feb-2023,1675814400.0,"GoDaddy.com, LLC"
adventory.com,adventory.com,22-oct-2022,1666396800.0,"eNom, LLC"
adventurefeeds.com,adventurefeeds.com,17-may-2024,1715904000.0,"GoDaddy.com, LLC"
adverticum.com,adverticum.com,02-oct-2022,1664668800.0,Vautron Rechenzentrum AG
adverticum.net,adverticum.net,02-oct-2022,1664668800.0,Vautron Rechenzentrum AG
advertiseireland.com,advertiseireland.com,31-mar-2023,1680220800.0,Protocol Internet Technology Limited T/A Hosting Ireland
advertiserurl.com,advertiserurl.com,12-jan-2023,1673481600.0,"GoDaddy.com, LLC"
advertisespace.com,advertisespace.com,18-dec-2022,1671321600.0,"NameSilo, LLC"
advertisingagent.com,advertisingagent.com,17-mar-2023,1679011200.0,Tucows Domains Inc.
advertisingbanners.com,advertisingbanners.com,16-apr-2023,1681603200.0,PDR Ltd. d/b/a PublicDomainRegistry.com
advertisingbox.com,advertisingbox.com,01-nov-2022,1667260800.0,"eNom, LLC"
advertlets.com,advertlets.com,17-mar-2023,1679011200.0,DropCatch.com 632 LLC
advertmarket.com,advertmarket.com,26-aug-2022,1661472000.0,"GoDaddy.com, LLC"
advertserve.com,advertserve.com,11-feb-2023,1676073600.0,"eNom, LLC"
advertwizard.com,advertwizard.com,19-oct-2022,1666137600.0,"GoDaddy.com, LLC"
advidi.com,advidi.com,19-nov-2031,1952812800.0,Gandi SAS
adviserplus.com,adviserplus.com,13-mar-2023,1678665600.0,123-Reg Limited
advisor.net,advisor.net,06-mar-2023,1678060800.0,MarkMonitor Inc.
advisormedia.cz,advisormedia.cz,05-apr-2023,1680652800.0,REG-GRANSY
advizi.ru,advizi.ru,01-may-2023,1682899200.0,RU-CENTER-RU
advnt.com,advnt.com,25-jul-2023,1690243200.0,"Blue Razor Domains, LLC"
advombat.ru,advombat.ru,07-jul-2022,1657152000.0,RU-CENTER-RU
adwhirl.com,adwhirl.com,19-apr-2023,1681862400.0,MarkMonitor Inc.
adwitserver.com,adwitserver.com,14-feb-2023,1676332800.0,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn)
adworkmedia.com,adworkmedia.com,08-feb-2023,1675814400.0,"NameCheap, Inc."
adworldnetwork.com,adworldnetwork.com,14-jan-2023,1673654400.0,"GoDaddy.com, LLC"
adwyze.com,adwyze.com,05-may-2023,1683244800.0,"NameCheap, Inc."
adx1.com,adx1.com,13-sep-2023,1694563200.0,"GoDaddy.com, LLC"
adxcel-ec2.com,adxcel-ec2.com,22-jan-2023,1674345600.0,"Network Solutions, LLC"
adxpansion.com,adxpansion.com,07-jan-2023,1673049600.0,"GoDaddy.com, LLC"
adxprts.com,adxprts.com,08-sep-2022,1662595200.0,"GoDaddy.com, LLC"
adxprtz.com,adxprtz.com,13-jan-2023,1673568000.0,"SNAPNAMES 43, LLC"
adxtrem.com,adxtrem.com,30-nov-2022,1669766400.0,Turbonames LLC
adxvalue.com,adxvalue.com,15-feb-2023,1676419200.0,Mesh Digital Limited
adyea.com,adyea.com,25-may-2022,1653436800.0,"DYNADOT, LLC"
adyoulike.com,adyoulike.com,07-dec-2022,1670371200.0,Gandi SAS
adz2you.com,adz2you.com,10-jun-2022,1654819200.0,"GoDaddy.com, LLC"
adzbazar.com,adzbazar.com,23-may-2023,1684800000.0,"NameCheap, Inc."
adzerk.com,adzerk.com,12-may-2025,1747008000.0,"NameCheap, Inc."
